;Database,OBPG VALIDATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Comments,The exact normalisation was performed at NASA using theoretical Es (there may be some overlapping of data with NOMAD). Comments column contain actual OBPG IDs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Source,http://seabass.gsfc.nasa.gov/matchup/seawifs/all.seawifs.stats+http://seabass.gsfc.nasa.gov/matchup/seawifs/all.aqua.stats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Acknowledgements,"NASA, SeaBASS, OBPG, All contributors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Reference,http://seabass.gsfc.nasa.gov/matchup_results.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Elevation,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Missing,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,DDS_ID,DDS_NAME,Year,Month,Date,Hour,Minute,Longitude,Latitude,Depth,Chla_hplc,Chla_fluor,Kd490,TSM,acdm443,bbp443,T865,exLwn412,exLwn443,exLwn490,exLwn510,exLwn531,exLwn555,exLwn620,exLwn670,exLwn681,exLwn709,Flag,Campaign,Comments
ID,ii,dds_name,YYYY,MM,DD,hh,mm,decimal_degrees,decimal_degrees,metre,mg/m3,mg/m3,1/m,g/m3,1/m,1/m,None,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,BinaryCode,Cruisename,None
String,Integer,String,Long,Integer,Integer,Integer,Integer,Float,Float,Float,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Long,String,String
OB00-01366,0,XDDS,2002,10,7,13,9,18.0862999,-32.5778008,0,9.7135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bencal02,1234
OB00-01367,0,XDDS,2002,10,7,10,28,18.0937996,-32.5760002,0,NaN,NaN,0.316,NaN,NaN,NaN,NaN,0.184828,0.216895,0.34355,0.379426,NaN,0.411231,NaN,NaN,NaN,NaN,NA,bencal02,23419
OB00-01368,0,XDDS,2002,10,8,10,53,18.1079998,-32.5671997,0,4.3284998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bencal02,1236
OB00-01369,0,XDDS,2002,10,8,10,53,18.1079998,-32.5671997,0,2.915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bencal02,23664
OB00-01370,0,XDDS,2002,10,8,15,5,17.9668007,-32.4737015,0,3.654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bencal02,23701
OB00-01371,0,XDDS,2002,10,8,21,6,-122.0100021,36.75,0,0.256,0.299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,ptloa,940
OB00-01372,0,XDDS,2002,10,10,12,5,16.6832008,-29.4943008,0,29.0039997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bencal02,1243
OB04-01373,4,BATS,2002,10,10,15,34,-64.0038986,32.1567001,0,NaN,NaN,0.027,NaN,NaN,NaN,NaN,1.920396,1.699127,1.202345,0.66099,NaN,0.256101,NaN,0.00772,NaN,NaN,NA,bats169,5045
OB00-01374,0,XDDS,2002,10,10,13,22,16.7402,-29.4062004,0,NaN,NaN,0.361,NaN,NaN,NaN,NaN,0.320839,0.28778,0.511275,0.611092,NaN,0.80937,NaN,NaN,NaN,NaN,NA,bencal02,23436
OB00-01375,0,XDDS,2002,10,10,11,0,16.6861992,-29.4979992,0,28.7369995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bencal02,23704
OB00-01376,0,XDDS,2002,10,10,9,33,16.6783009,-29.4337006,0,11.7340002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bencal02,1242
OB00-01377,0,XDDS,2002,10,10,9,33,16.6783009,-29.4337006,0,8.7609997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bencal02,23669
OB00-01378,0,XDDS,2002,10,13,12,50,14.4172001,-30.5391998,0,0.262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bencal02,1248
OB00-01379,0,XDDS,2002,10,13,9,50,14.3527002,-30.5634995,0,0.272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bencal02,23713
OB00-01380,0,XDDS,2002,10,13,11,23,14.4188004,-30.5470009,0,0.273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bencal02,23714
OB00-01381,0,XDDS,2002,10,14,14,27,16.1973,-29.0909996,0,1.151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bencal02,1251
OB00-01382,0,XDDS,2002,10,14,13,31,16.1977005,-29.0974007,0,NaN,NaN,0.133,NaN,NaN,NaN,NaN,0.436028,0.485565,0.681653,NaN,NaN,0.583606,NaN,0.0709,NaN,NaN,NA,bencal02,23454
OB00-01383,0,XDDS,2002,10,14,11,32,16.0993004,-29.0641994,0,1.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bencal02,23676
OB00-01384,0,XDDS,2002,10,14,13,23,16.0300007,-29.0970001,0,0.811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bencal02,23719
OB00-01385,0,XDDS,2002,10,14,15,54,16.0342007,-29.0983009,0,1.102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bencal02,23720
OB00-01386,0,XDDS,2002,10,14,7,35,15.9751997,-29.2243004,0,1.045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bencal02,23716
OB00-01387,0,XDDS,2002,10,14,10,27,16.0912991,-29.0821991,0,1.3609999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bencal02,23718
OB00-01388,0,XDDS,2002,10,14,11,32,16.0993004,-29.0641994,0,1.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bencal02,1250
OB00-01389,0,XDDS,2002,10,14,12,46,16.1905994,-29.0748997,0,NaN,NaN,0.123,NaN,NaN,NaN,NaN,0.426843,0.48403,0.69196,0.716597,NaN,0.573774,NaN,NaN,NaN,NaN,NA,bencal02,23453
OB00-01390,0,XDDS,2002,10,15,11,8,16.7642994,-29.6473999,0,NaN,NaN,0.287,NaN,NaN,NaN,NaN,NaN,0.383252,0.497571,0.528098,NaN,0.600257,NaN,0.0621,NaN,NaN,NA,bencal02,23459
OB00-01391,0,XDDS,2002,10,15,8,25,16.6788006,-29.6643009,0,4.9180002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bencal02,23722
OB00-01392,0,XDDS,2002,10,17,13,49,18.2210007,-32.4216003,0,NaN,NaN,0.394,NaN,NaN,NaN,NaN,0.434038,0.517542,0.875577,NaN,NaN,1.117018,NaN,NaN,NaN,NaN,NA,bencal02,23470
OB00-01393,0,XDDS,2002,10,17,15,3,18.2187996,-32.4277992,0,6.4899998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bencal02,23683
OB00-01394,0,XDDS,2002,10,23,16,28,-64.618103,28.6641998,0,NaN,NaN,0.02132,NaN,NaN,NaN,NaN,2.336726,1.9714381,1.210181,0.602014,NaN,0.215363,NaN,0.00601,NaN,NaN,NA,batsval32,5974
OB00-01395,0,XDDS,2002,10,24,16,40,-65.0547028,25.6683006,0,NaN,NaN,0.02214,NaN,NaN,NaN,NaN,2.788662,2.3451581,1.394519,0.698135,NaN,0.247835,NaN,0.00651,NaN,NaN,NA,batsval32,5975
OB03-01396,3,VeniceTower,2002,10,24,12,9,12.5080004,45.3139992,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.171999,1.559479,NaN,NaN,NaN,2.1513319,NaN,0.268,NaN,NaN,NA,aaot_seapr,1072
OB03-01397,3,VeniceTower,2002,10,26,11,29,12.5080004,45.3139992,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.272487,1.813764,NaN,NaN,NaN,2.8490839,NaN,0.461,NaN,NaN,NA,aaot_seapr,1073
OB00-01398,0,XDDS,2002,11,4,22,9,-158,22.75,0,NaN,NaN,0.02831,NaN,NaN,NaN,NaN,2.143889,1.708666,1.225691,0.740387,NaN,0.294958,NaN,0.0195,NaN,NaN,NA,hot-141,1358
OB00-01399,0,XDDS,2002,11,10,22,15,-117.3290024,32.9860001,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.725164,0.726388,NaN,NaN,0.243922,NaN,0,NaN,NaN,NA,cal0211,9771
OB00-01400,0,XDDS,2002,11,11,21,47,-118.9000015,32.1790009,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.185817,1.156675,NaN,NaN,NaN,NaN,0,NaN,NaN,NA,cal0211,9775
OB00-01401,0,XDDS,2002,11,12,17,23,-120.8249969,31.2275009,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.315572,1.215223,NaN,NaN,0.271569,NaN,0,NaN,NaN,NA,cal0211,9778
OB00-01402,0,XDDS,2002,11,12,19,20,-120.9169998,31.1870003,0,NaN,NaN,0.03517,NaN,NaN,NaN,NaN,0.912404,1.0460891,0.983041,0.685552,0.48023,0.343265,NaN,0.0167,NaN,NaN,NA,cal0211,1563
OB00-01403,0,XDDS,2002,11,13,18,9,-119.8639984,34.3479996,0,NaN,NaN,0.09829,NaN,NaN,NaN,NaN,0.575794,0.574165,0.651741,0.624195,NaN,0.430485,NaN,0.0329,NaN,NaN,NA,pb141,12111
OB00-01404,0,XDDS,2002,11,15,19,20,-119.9649963,32.4230003,0,NaN,NaN,0.04544,NaN,NaN,NaN,NaN,0.81229,0.904701,0.874928,0.629329,NaN,0.317359,NaN,0.021,NaN,NaN,NA,cal0211,1565
OB00-01405,0,XDDS,2002,11,19,19,23,-124.2020035,31.9276009,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7077889,1.354872,NaN,NaN,0.274225,NaN,0,NaN,NaN,NA,cal0211,9785
OB03-01406,3,VeniceTower,2002,11,23,11,11,12.5080004,45.3139992,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.192378,1.917166,NaN,NaN,NaN,3.9750831,NaN,0.834,NaN,NaN,NA,aaot_seapr,1074
OB00-01407,0,XDDS,2002,11,25,18,6,-120.1200027,33.7639999,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.777321,0.833826,NaN,NaN,0.335872,NaN,0.0253,NaN,NaN,NA,cal0211,9790
OB00-01408,0,XDDS,2002,11,25,18,45,-120.0049973,33.7182999,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.707291,0.732305,NaN,NaN,0.264587,NaN,0,NaN,NaN,NA,cal0211,9791
OB00-01409,0,XDDS,2002,11,25,21,1,-119.5910034,33.5489998,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.787708,0.799096,NaN,NaN,0.248847,NaN,0,NaN,NaN,NA,cal0211,9793
OB00-01410,0,XDDS,2002,11,25,21,35,-119.4789963,33.5050011,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.751801,0.76805,NaN,NaN,0.251193,NaN,0,NaN,NaN,NA,cal0211,9794
OB00-01411,0,XDDS,2002,11,25,22,12,-119.3619995,33.4570007,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.672344,0.726807,NaN,NaN,0.26253,NaN,0,NaN,NaN,NA,cal0211,9795
OB00-01412,0,XDDS,2003,1,6,19,27,-122.3990021,36.6949997,0,0.64602,0.6527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,ptlo00603,17898
OB00-01413,0,XDDS,2003,1,14,15,51,-64.6699982,10.5,0,NaN,NaN,0.14595,NaN,NaN,NaN,NaN,0.257191,0.250605,0.307248,NaN,0.337776,0.314681,NaN,0.048,NaN,NaN,NA,car85,10702
OB00-01414,0,XDDS,2003,1,15,19,0,-119.9260025,34.2039986,0,NaN,NaN,0.07713,NaN,NaN,NaN,NaN,0.649897,0.699643,0.770003,NaN,NaN,0.422861,NaN,0.029,NaN,NaN,NA,pb142,12413
OB00-01415,0,XDDS,2003,1,15,19,57,-119.9049988,34.2519989,0,NaN,NaN,0.07737,NaN,NaN,NaN,NaN,0.647134,0.668101,0.739552,NaN,NaN,0.443761,NaN,0.0338,NaN,NaN,NA,pb142,12414
OB00-01416,0,XDDS,2003,1,15,21,10,-119.8809967,34.2980003,0,NaN,NaN,0.05332,NaN,NaN,NaN,NaN,0.699785,0.729917,0.73003,NaN,NaN,0.307143,NaN,0.0179,NaN,NaN,NA,pb142,12415
OB00-01417,0,XDDS,2003,1,15,21,41,-119.862999,34.3479996,0,NaN,0.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb142,12423
OB03-01418,3,VeniceTower,2003,1,20,11,37,12.5080004,45.3139992,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.048654,1.405291,NaN,NaN,NaN,1.606341,NaN,0.257,NaN,NaN,NA,aaot_seapr,1075
OB00-01419,0,XDDS,2003,1,24,19,35,-57.2120018,-62.3549995,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.949069,0.836204,0.850051,NaN,NaN,0.440022,NaN,0.049,NaN,NaN,NA,swao_95-04,12934
OB00-01420,0,XDDS,2003,1,24,19,35,-57.2120018,-62.3549995,0,NaN,0.575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,swao_95-04,13030
OB03-01421,3,VeniceTower,2003,1,25,12,37,12.5080004,45.3139992,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.409922,1.612552,NaN,NaN,NaN,2.452364,NaN,0.388,NaN,NaN,NA,aaot_seapr,1076
OB03-01422,3,VeniceTower,2003,1,26,12,37,12.5080004,45.3139992,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.6587379,3.3380711,NaN,NaN,NaN,4.7699661,NaN,1.01,NaN,NaN,NA,aaot_seapr,1077
OB03-01423,3,VeniceTower,2003,2,1,11,38,12.5080004,45.3139992,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.266432,1.6277241,NaN,NaN,NaN,1.74516,NaN,0.164,NaN,NaN,NA,aaot_seapr,1078
OB00-01424,0,XDDS,2003,2,2,14,20,12.6789999,44.3989983,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.662179,1.588065,1.517342,1.448723,NaN,1.091882,NaN,0.157,NaN,NaN,NA,kn-172-03,14759
OB00-01425,0,XDDS,2003,2,2,10,10,13.1599998,44.5400009,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2070041,2.140986,1.928694,1.622439,1.296324,0.990442,NaN,0.162,NaN,NaN,NA,kn-172-03,14757
OB04-01426,4,BATS,2003,2,4,18,56,-64.2701035,31.7166996,0,NaN,0.214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bats172,5228
OB00-01427,0,XDDS,2003,2,7,10,45,15.2489004,43.5499001,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2941489,2.1630399,1.75842,NaN,1.081555,0.856473,NaN,0.165,NaN,NaN,NA,kn-172-03,14760
OB00-01428,0,XDDS,2003,2,7,13,30,15.3332996,43.3832016,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.217525,1.114733,0.86102,NaN,0.444865,0.331719,NaN,0.0455,NaN,NaN,NA,kn-172-03,14761
OB03-01429,3,VeniceTower,2003,2,7,12,39,12.5080004,45.3139992,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.704916,2.3031311,NaN,NaN,NaN,2.4964509,NaN,0.31,NaN,NaN,NA,aaot_seapr,1080
OB03-01430,3,VeniceTower,2003,2,8,11,41,12.5080004,45.3139992,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.713343,2.230406,NaN,NaN,NaN,2.74348,NaN,0.312,NaN,NaN,NA,aaot_seapr,1081
OB00-01431,0,XDDS,2003,2,9,12,25,15.4171,43.3414993,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.346642,2.220432,1.780122,1.390201,1.065228,0.795107,NaN,0.134,NaN,NaN,NA,kn-172-03,14763
OB00-01432,0,XDDS,2003,2,10,10,5,15.0427999,43.6332016,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.353173,1.350849,1.1681941,0.882937,0.661272,0.487853,NaN,0.0595,NaN,NaN,NA,kn-172-03,14765
OB00-01433,0,XDDS,2003,2,10,11,45,15.2577,43.5201988,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.277729,2.219645,1.852602,1.445377,1.100902,0.830614,NaN,0.149,NaN,NaN,NA,kn-172-03,14766
OB00-01434,0,XDDS,2003,2,11,16,53,-64.6699982,10.5,0,NaN,NaN,0.22939,NaN,NaN,NaN,NaN,0.205726,0.184775,0.261087,NaN,NaN,0.38446,NaN,0.0479,NaN,NaN,NA,car86,10704
OB03-01435,3,VeniceTower,2003,2,11,12,0,12.5080004,45.3139992,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.027886,1.417032,NaN,NaN,NaN,1.218595,NaN,0.12,NaN,NaN,NA,aaot_seapr,1083
OB00-01436,0,XDDS,2003,2,19,13,20,13.1914997,44.8328018,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.394071,1.447661,1.404242,NaN,0.884365,0.698967,NaN,0.0746,NaN,NaN,NA,kn-172-03,14772
OB00-01437,0,XDDS,2003,2,19,15,15,13.3256998,44.6372986,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.786664,1.797484,1.673254,1.4216371,NaN,0.872007,NaN,0.102,NaN,NaN,NA,kn-172-03,14774
OB03-01438,3,VeniceTower,2003,2,19,12,39,12.5080004,45.3139992,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.250806,1.483716,NaN,NaN,NaN,1.521551,NaN,0.147,NaN,NaN,NA,aaot_seapr,1084
OB03-01439,3,VeniceTower,2003,2,19,11,25,13.0742998,45.0237007,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.746945,2.095511,2.453692,2.323868,2.0377851,1.705325,NaN,0.19,NaN,NaN,NA,kn-172-03,14771
OB00-01440,0,XDDS,2003,2,19,14,12,13.2271996,44.7387009,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.357313,1.335596,1.2195359,0.995917,0.774305,0.583693,NaN,0.0732,NaN,NaN,NA,kn-172-03,14773
OB00-01441,0,XDDS,2003,2,20,11,16,13.0507002,44.6391983,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.177947,1.216189,1.159408,NaN,0.71066,0.561442,NaN,0.0601,NaN,NaN,NA,kn-172-03,14776
OB03-01442,3,VeniceTower,2003,2,20,15,12,12.8127003,44.9894981,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0228691,2.012605,1.960561,NaN,1.49909,1.258948,NaN,0.145,NaN,NaN,NA,kn-172-03,14778
OB00-01443,0,XDDS,2003,2,20,9,10,12.8718004,44.8275986,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.754449,1.937933,2.1818969,2.0859611,NaN,1.513805,NaN,0.173,NaN,NaN,NA,kn-172-03,14775
OB00-01444,0,XDDS,2003,2,20,13,23,13.0036001,44.7953987,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.6450469,3.4210269,4.171607,4.1739612,NaN,3.548615,NaN,0.469,NaN,NaN,NA,kn-172-03,14777
OB03-01445,3,VeniceTower,2003,2,20,11,39,12.5080004,45.3139992,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.165572,1.3954099,NaN,NaN,NaN,1.357801,NaN,0.136,NaN,NaN,NA,aaot_seapr,1085
OB03-01446,3,VeniceTower,2003,2,21,9,0,12.9062004,44.9094009,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.875554,2.051223,2.2621191,NaN,1.832348,1.5552469,NaN,0.175,NaN,NaN,NA,kn-172-03,14779
OB03-01447,3,VeniceTower,2003,2,21,12,0,12.5080004,45.3139992,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.064361,1.3620369,NaN,NaN,NaN,1.261022,NaN,0.1,NaN,NaN,NA,aaot_seapr,1086
OB00-01448,0,XDDS,2003,2,21,11,45,12.9882002,44.8160019,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1676199,2.723166,3.288348,3.260469,3.0536389,2.6656389,NaN,0.318,NaN,NaN,NA,kn-172-03,14781
OB00-01449,0,XDDS,2003,2,21,12,35,13.0276003,44.7701988,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2646739,2.896853,3.540247,3.4802239,3.23365,2.8082359,NaN,0.331,NaN,NaN,NA,kn-172-03,14782
OB04-01450,4,BATS,2003,2,22,17,40,-64.5087967,32.1708984,0,NaN,0.382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,bats173,5037
OB04-01451,4,BATS,2003,2,22,17,6,-64.4933014,32.1843987,0,NaN,NaN,0.04288,NaN,NaN,NaN,NaN,0.957328,0.834808,0.736197,0.503647,NaN,0.230724,NaN,0.00719,NaN,NaN,NA,bats173,5001
OB00-01452,0,XDDS,2003,2,22,13,16,13.2250004,44.7560997,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.289875,1.353537,1.326648,1.104792,NaN,0.65369,NaN,0.0882,NaN,NaN,NA,kn-172-03,14786
OB03-01453,3,VeniceTower,2003,2,22,11,39,12.5080004,45.3139992,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.043097,1.3946609,NaN,NaN,NaN,1.154382,NaN,0.0821,NaN,NaN,NA,aaot_seapr,1087
OB03-01454,3,VeniceTower,2003,2,22,10,5,12.8852997,45.023201,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.596989,1.807916,2.0827241,1.965818,1.688823,1.380244,NaN,0.146,NaN,NaN,NA,kn-172-03,14784
OB03-01455,3,VeniceTower,2003,2,22,10,48,12.9779997,44.9261017,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.090168,2.641762,3.213917,3.1489439,2.8586631,2.4583499,NaN,0.276,NaN,NaN,NA,kn-172-03,14785
OB03-01456,3,VeniceTower,2003,2,23,11,59,12.5080004,45.3139992,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.094644,1.3728271,NaN,NaN,NaN,1.050212,NaN,0.0863,NaN,NaN,NA,aaot_seapr,1088
OB00-01457,0,XDDS,2003,2,23,12,0,13.7198,44.3401985,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.798718,1.9208159,1.962154,1.693404,1.366145,1.05978,NaN,0.133,NaN,NaN,NA,kn-172-03,14787
OB00-01458,0,XDDS,2003,2,23,13,50,13.9434004,44.1651993,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.589696,1.6756721,1.6605459,1.4081711,1.124573,0.858589,NaN,0.102,NaN,NaN,NA,kn-172-03,14788
OB00-01459,0,XDDS,2003,2,24,17,9,-76.2822037,34.3465004,0,0.37907,0.34705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,nc-02-03,16945
OB03-01460,3,VeniceTower,2003,2,25,11,39,12.5080004,45.3139992,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.075804,1.348552,NaN,NaN,NaN,0.995811,NaN,0.0809,NaN,NaN,NA,aaot_seapr,1089
OB03-01461,3,VeniceTower,2003,2,27,11,38,12.5080004,45.3139992,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.882673,1.089505,NaN,NaN,NaN,0.752197,NaN,0.0251,NaN,NaN,NA,aaot_seapr,1090
OB00-01462,0,XDDS,2003,2,27,21,12,-158,22.75,0,NaN,NaN,0.02672,NaN,NaN,NaN,NaN,2.2280519,1.882575,1.307889,0.762366,NaN,0.294528,NaN,0.0136,NaN,NaN,NA,hot-145,1363
OB00-01463,0,XDDS,2003,2,28,21,53,-119.8700027,34.2949982,0,NaN,NaN,0.12401,NaN,NaN,NaN,NaN,0.434826,0.434841,0.503787,NaN,NaN,0.432906,NaN,0.0451,NaN,NaN,NA,pb143,12429
OB00-01464,0,XDDS,2003,2,28,17,28,-119.9520035,34.1580009,0,NaN,NaN,0.13622,NaN,NaN,NaN,NaN,0.405384,0.412184,0.483886,0.470771,NaN,0.374815,NaN,0.0425,NaN,NaN,NA,pb143,12426
OB00-01465,0,XDDS,2003,2,28,21,47,-119.8820038,34.2960014,0,NaN,2.6229999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb143,12435
OB00-01466,0,XDDS,2003,2,28,22,50,-119.8600006,34.3450012,0,NaN,2.1370001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb143,12436
OB00-01467,0,XDDS,2003,2,28,18,57,-119.9300003,34.2060013,0,NaN,NaN,0.11444,NaN,NaN,NaN,NaN,0.521378,0.560235,0.67993,0.658418,NaN,0.486486,NaN,0.0449,NaN,NaN,NA,pb143,12427
OB00-01468,0,XDDS,2003,2,28,20,1,-119.8919983,34.2509995,0,NaN,NaN,0.1275,NaN,NaN,NaN,NaN,0.550256,0.582086,0.698873,0.677029,NaN,0.502451,NaN,0.0428,NaN,NaN,NA,pb143,12428
OB00-01469,0,XDDS,2003,3,6,18,55,-122.3970032,36.7010002,0,0.4769,0.55191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,ptlo06503,17904
OB00-01470,0,XDDS,2003,3,6,21,31,-122.0059967,36.7420006,0,0.72462,0.651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,ptlo06503,17905
