;Database,NOMAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Comments,wavelengths in the original database 411_443_489_510_530_555_619_670_683 Depth from ETOPO2. f/Q correction applied at UoP. Acdm=ad+ag+ap. Flags and Comments column contain original NOMAD Flags and IDs respectively,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Source,http://seabass.gsfc.nasa.gov/data/nomad_seabass_v1.3_2005262.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Acknowledgements,NASA NOMAD and SeaBASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Reference,Werdell P.J. and S.W. Bailey (2005) RSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Elevation,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Missing,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,DDS_ID,DDS_NAME,Year,Month,Date,Hour,Minute,Longitude,Latitude,Depth,Chla_hplc,Chla_fluor,Kd490,TSM,acdm443,bbp443,T865,exLwn412,exLwn443,exLwn490,exLwn510,exLwn531,exLwn555,exLwn620,exLwn670,exLwn681,exLwn709,Flag,Campaign,Comments
ID,ii,dds_name,YYYY,MM,DD,hh,mm,decimal_degrees,decimal_degrees,metre,mg/m3,mg/m3,1/m,g/m3,1/m,1/m,None,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,BinaryCode,Cruisename,None
String,Integer,String,Long,Integer,Integer,Integer,Integer,Float,Float,Float,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Long,String,String
NO00-00101,0,XDDS,1993,1,10,17,1,-66.2600021,-64.2099991,0,NaN,1.589,0.087059,NaN,NaN,NaN,NaN,0.6505848,0.5149227,0.5481353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4871
NO00-00102,0,XDDS,1993,1,10,21,16,-66.5599976,-64.0899963,0,NaN,0.2993,0.0496027,NaN,NaN,NaN,NaN,1.2878143,1.192582,1.071906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4872
NO00-00103,0,XDDS,1993,1,11,8,11,-66.8499985,-63.9700012,0,NaN,0.3090485,0.0456345,NaN,NaN,NaN,NaN,1.4176806,1.3518858,1.1544801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4873
NO00-00104,0,XDDS,1993,1,11,11,30,-66.8499985,-63.9700012,0,NaN,0.264,0.0512361,NaN,NaN,NaN,NaN,1.4688789,1.3975128,1.1827352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4874
NO00-00105,0,XDDS,1993,1,11,13,28,-66.5599976,-64.0899963,0,NaN,0.2993,0.0546773,NaN,NaN,NaN,NaN,1.1072037,1.047354,0.9359453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4875
NO00-00106,0,XDDS,1993,1,11,15,33,-66.5599976,-64.0899963,0,NaN,0.3521,0.0465996,NaN,NaN,NaN,NaN,1.1047736,1.0427068,0.9300691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4876
NO00-00107,0,XDDS,1993,1,11,19,53,-66.5599976,-64.0899963,0,NaN,0.3345,0.0453873,NaN,NaN,NaN,NaN,1.2137291,1.1501274,1.0235412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4877
NO00-00108,0,XDDS,1993,1,11,21,26,-66.5599976,-64.0899963,0,NaN,0.3257,0.0504718,NaN,NaN,NaN,NaN,1.3880638,1.3127246,1.1439785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4878
NO00-00109,0,XDDS,1993,1,11,23,23,-66.5599976,-64.0899963,0,NaN,0.3406768,0.0507713,NaN,NaN,NaN,NaN,1.3507717,1.2715905,1.1104845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4879
NO00-00110,0,XDDS,1993,1,12,7,28,-66.5599976,-64.0899963,0,NaN,0.3257,0.0544895,NaN,NaN,NaN,NaN,1.2334852,1.1611475,1.0216568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4880
NO00-00111,0,XDDS,1993,1,12,9,25,-66.5500031,-64.0899963,0,NaN,0.3961,0.046332,NaN,NaN,NaN,NaN,1.3037341,1.2343876,1.093655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4881
NO00-00112,0,XDDS,1993,1,12,11,22,-66.5599976,-64.0899963,0,NaN,0.3873,0.0420757,NaN,NaN,NaN,NaN,1.3366647,1.2751622,1.1116831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4882
NO00-00113,0,XDDS,1993,1,12,13,24,-66.5599976,-64.0899963,0,NaN,0.3785,0.0436693,NaN,NaN,NaN,NaN,1.4315441,1.3511493,1.1889012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4883
NO00-00114,0,XDDS,1993,1,12,15,25,-66.5599976,-64.0899963,0,NaN,0.4313,0.046222,NaN,NaN,NaN,NaN,1.1874362,1.1298519,1.0021509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4884
NO00-00115,0,XDDS,1993,1,13,0,16,-67.9800034,-64.7399979,0,NaN,0.4317996,0.0619522,NaN,NaN,NaN,NaN,0.9809703,0.8975353,0.7988617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4885
NO00-00116,0,XDDS,1993,1,13,7,28,-67.6999969,-64.8600006,0,NaN,0.7041,0.081603,NaN,NaN,NaN,NaN,0.9211945,0.8597742,0.8139872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4886
NO00-00117,0,XDDS,1993,1,13,11,11,-67.3899994,-64.9899979,0,NaN,0.4753,0.0727547,NaN,NaN,NaN,NaN,1.0541481,0.9857857,0.846521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4887
NO00-00118,0,XDDS,1993,1,13,15,11,-67.0899963,-65.1100006,0,NaN,1.4977,0.081152,NaN,NaN,NaN,NaN,0.7812827,0.6526231,0.6352209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4888
NO00-00119,0,XDDS,1993,1,13,19,33,-66.7799988,-65.2300034,0,NaN,1.7169,0.0940701,NaN,NaN,NaN,NaN,0.6647952,0.5381327,0.5573614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4889
NO00-00120,0,XDDS,1993,1,13,23,45,-66.4700012,-65.3499985,0,NaN,1.5343,0.0903812,NaN,NaN,NaN,NaN,0.7301036,0.6241752,0.6458299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4890
NO00-00121,0,XDDS,1993,1,14,9,19,-66.1500015,-65.4800034,0,NaN,1.242,0.0964291,NaN,NaN,NaN,NaN,0.6655813,0.5643674,0.5537602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4891
NO13-00122,13,Palmer,1993,1,15,11,26,-64.4000015,-64.9300003,0,NaN,0.7041,0.0769054,NaN,NaN,NaN,NaN,0.7387115,0.6491299,0.5712413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4893
NO13-00123,13,Palmer,1993,1,15,13,28,-64.4000015,-64.9300003,0,NaN,0.7810322,0.0590117,NaN,NaN,NaN,NaN,0.7667484,0.6924744,0.6438751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4894
NO13-00124,13,Palmer,1993,1,15,15,35,-64.4000015,-64.9300003,0,NaN,0.8219,0.0520548,NaN,NaN,NaN,NaN,0.8652353,0.7864996,0.7377189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4895
NO13-00125,13,Palmer,1993,1,15,17,46,-64.4000015,-64.9300003,0,NaN,0.7810295,0.0692993,NaN,NaN,NaN,NaN,0.7822829,0.6850138,0.6013322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4896
NO13-00126,13,Palmer,1993,1,15,19,30,-64.4000015,-64.9300003,0,NaN,0.7854,0.0693663,NaN,NaN,NaN,NaN,0.8024945,0.7251836,0.6690109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4897
NO13-00127,13,Palmer,1993,1,15,21,30,-64.4000015,-64.9199982,0,NaN,0.6393,0.0717661,NaN,NaN,NaN,NaN,0.8921652,0.8030756,0.7500967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4898
NO13-00128,13,Palmer,1993,1,15,23,43,-64.4000015,-64.9300003,0,NaN,0.80214,0.0724768,NaN,NaN,NaN,NaN,0.6721529,0.5937833,0.5673472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4899
NO13-00129,13,Palmer,1993,1,16,1,26,-64.4000015,-64.9300003,0,NaN,0.8219,0.060864,NaN,NaN,NaN,NaN,0.7705836,0.6937246,0.6730614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4900
NO13-00130,13,Palmer,1993,1,16,7,30,-64.4000015,-64.9300003,0,NaN,0.8326017,0.0665473,NaN,NaN,NaN,NaN,0.7702323,0.7000923,0.6791836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4901
NO13-00131,13,Palmer,1993,1,16,9,30,-64.4000015,-64.9300003,0,NaN,0.6758,0.0768703,NaN,NaN,NaN,NaN,0.6896661,0.602915,0.5857214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4902
NO13-00132,13,Palmer,1993,1,16,11,26,-64.4000015,-64.9300003,0,NaN,1.3699,0.0795963,NaN,NaN,NaN,NaN,0.6471046,0.5646393,0.5786098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4903
NO13-00133,13,Palmer,1993,1,17,7,35,-64.1399994,-64.7900009,0,NaN,0.8543,0.0764317,NaN,NaN,NaN,NaN,1.1513937,1.1624206,1.2177775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4904
NO13-00134,13,Palmer,1993,1,17,9,1,-64.0999985,-64.8000031,0,NaN,0.7065,0.0671224,NaN,NaN,NaN,NaN,0.8397594,0.7881934,0.7717481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4905
NO13-00135,13,Palmer,1993,1,17,10,7,-64.0599976,-64.8099976,0,NaN,0.723,0.072737,NaN,NaN,NaN,NaN,0.8696663,0.8615968,0.887318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4906
NO13-00136,13,Palmer,1993,1,17,11,26,-64.0400009,-64.8099976,0,NaN,0.706,0.0554737,NaN,NaN,NaN,NaN,1.0183779,1.0175185,1.0216473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4907
NO13-00137,13,Palmer,1993,1,17,12,58,-64.0699997,-64.8099976,0,NaN,0.7497241,0.0652668,NaN,NaN,NaN,NaN,0.8543993,0.830422,0.8158572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4908
NO13-00138,13,Palmer,1993,1,22,8,35,-64.6600037,-65.1900024,0,NaN,0.704,0.0580683,NaN,NaN,NaN,NaN,0.8893679,0.8211893,0.7477762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4909
NO13-00139,13,Palmer,1993,1,22,13,40,-64.6800003,-65.0699997,0,NaN,0.6394815,0.0540396,NaN,NaN,NaN,NaN,0.8002638,0.751806,0.69104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4910
NO13-00140,13,Palmer,1993,1,22,23,16,-65.0199966,-64.8199997,0,NaN,0.95,0.0844984,NaN,NaN,NaN,NaN,0.6715441,0.5761204,0.5221555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4911
NO13-00141,13,Palmer,1993,1,23,9,48,-64.3099976,-65.0299988,0,NaN,1.114,0.0699117,NaN,NaN,NaN,NaN,0.6955692,0.6624739,0.6585712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4912
NO13-00142,13,Palmer,1993,1,23,13,28,-64.4000015,-64.9300003,0,NaN,0.255,0.0489102,NaN,NaN,NaN,NaN,0.7654489,0.6988726,0.6201901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4913
NO13-00143,13,Palmer,1993,1,23,22,6,-65.0299988,-64.6999969,0,NaN,0.6574128,0.0633613,NaN,NaN,NaN,NaN,0.6082133,0.5408968,0.4995158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4914
NO13-00144,13,Palmer,1993,1,24,9,25,-64.7399979,-64.6900024,0,NaN,0.8651051,0.0685244,NaN,NaN,NaN,NaN,0.6884828,0.6080964,0.5640988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4915
NO13-00145,13,Palmer,1993,1,24,13,16,-64.4800034,-64.7099991,0,NaN,1.3219708,0.109212,NaN,NaN,NaN,NaN,0.6279555,0.561018,0.5503026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4916
NO13-00146,13,Palmer,1993,1,24,15,33,-64.3099976,-64.7600021,0,NaN,0.4890877,0.0457961,NaN,NaN,NaN,NaN,0.7627898,0.7089139,0.6413234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4917
NO13-00147,13,Palmer,1993,1,25,8,7,-63.9700012,-64.8600006,0,NaN,0.4891382,0.0531316,NaN,NaN,NaN,NaN,0.7650272,0.7162861,0.6518671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4918
NO13-00148,13,Palmer,1993,1,25,10,39,-64.0999985,-64.9199982,0,NaN,0.4484448,0.0522818,NaN,NaN,NaN,NaN,0.6900759,0.6858288,0.6486459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4919
NO13-00149,13,Palmer,1993,1,26,8,48,-64.0999985,-64.8000031,0,NaN,0.6540202,0.0665096,NaN,NaN,NaN,NaN,0.7112914,0.6609402,0.6213272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4920
NO13-00150,13,Palmer,1993,1,26,9,40,-64.0699997,-64.8099976,0,NaN,0.6644,0.0564569,NaN,NaN,NaN,NaN,0.6979905,0.6646914,0.605603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4921
NO13-00151,13,Palmer,1993,1,26,11,34,-64.0400009,-64.8199997,0,NaN,0.476074,0.0569373,NaN,NaN,NaN,NaN,0.783366,0.7369238,0.6703088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4922
NO13-00152,13,Palmer,1993,1,26,13,1,-64.0500031,-64.8099976,0,NaN,0.6590846,0.0556068,NaN,NaN,NaN,NaN,0.7901204,0.7380649,0.6888577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4923
NO13-00153,13,Palmer,1993,1,26,14,1,-64.0699997,-64.7900009,0,NaN,0.5292059,0.0560133,NaN,NaN,NaN,NaN,0.7656637,0.7209815,0.6644922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4924
NO13-00154,13,Palmer,1993,1,26,15,34,-64.0699997,-64.7799988,0,NaN,0.6400388,0.0665156,NaN,NaN,NaN,NaN,0.9548966,0.9894507,1.0041821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4925
NO13-00155,13,Palmer,1993,1,26,18,46,-64.1299973,-64.7699966,0,NaN,0.4249948,0.0544152,NaN,NaN,NaN,NaN,0.8511134,0.8273239,0.7961611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4926
NO00-00156,0,XDDS,1993,1,27,13,37,-67.3399963,-66.25,0,NaN,0.6880222,0.0596437,NaN,NaN,NaN,NaN,0.8301725,0.7799278,0.7106388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4927
NO00-00157,0,XDDS,1993,1,27,16,31,-67.5,-66.1900024,0,NaN,0.1615555,0.0518357,NaN,NaN,NaN,NaN,1.374297,0.9253819,0.8262095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4928
NO00-00158,0,XDDS,1993,1,27,20,11,-67.6600037,-66.1299973,0,NaN,0.554,0.0505128,NaN,NaN,NaN,NaN,0.896342,0.8372864,0.7680707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4929
NO00-00159,0,XDDS,1993,1,27,23,28,-67.6600037,-66.1299973,0,NaN,0.603113,0.0555583,NaN,NaN,NaN,NaN,0.9193132,0.8398562,0.7797236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4930
NO00-00160,0,XDDS,1993,1,28,8,34,-67.6600037,-66.1299973,0,NaN,0.6805443,0.0592683,NaN,NaN,NaN,NaN,0.8450822,0.785652,0.7216606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4931
NO00-00161,0,XDDS,1993,1,28,11,28,-67.6600037,-66.1299973,0,NaN,0.7360254,0.12119,NaN,NaN,NaN,NaN,0.806493,0.7497439,0.6905946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4932
NO00-00162,0,XDDS,1993,1,28,14,28,-67.6500015,-66.1299973,0,NaN,0.5654637,0.0568003,NaN,NaN,NaN,NaN,0.8557404,0.7862567,0.7306622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4933
NO00-00163,0,XDDS,1993,1,28,19,36,-67.9700012,-66,0,NaN,0.4765972,0.0576053,NaN,NaN,NaN,NaN,0.7704954,0.7168884,0.6351122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4934
NO00-00164,0,XDDS,1993,1,29,8,56,-68.5899963,-65.75,0,NaN,1.1154624,0.0694804,NaN,NaN,NaN,NaN,0.6056768,0.5180942,0.5184087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4935
NO00-00165,0,XDDS,1993,1,29,13,26,-68.9000015,-65.6200027,0,NaN,0.9789603,0.0845688,NaN,NaN,NaN,NaN,0.7643752,0.6565148,0.6360496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4936
NO00-00166,0,XDDS,1993,1,29,15,33,-69.1999969,-65.5,0,NaN,0.5363185,0.0407029,NaN,NaN,NaN,NaN,1.1773523,1.1099046,0.9816169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4937
NO00-00167,0,XDDS,1993,1,29,21,25,-69.1999969,-65.5,0,NaN,0.4520454,0.0546247,NaN,NaN,NaN,NaN,1.1695546,1.0886497,0.9673843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4938
NO00-00168,0,XDDS,1993,1,30,0,28,-69.1999969,-65.5,0,NaN,0.3287262,0.052051,NaN,NaN,NaN,NaN,1.2783709,1.2065719,1.0599399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4939
NO00-00169,0,XDDS,1993,1,30,9,28,-69.1999969,-65.5,0,NaN,0.3692845,0.0510668,NaN,NaN,NaN,NaN,1.1971747,1.1120614,1.0044907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4940
NO00-00170,0,XDDS,1993,1,30,12,25,-69.1999969,-65.4899979,0,NaN,0.3218245,0.0328977,NaN,NaN,NaN,NaN,1.294163,1.2354587,1.1020881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4941
NO00-00171,0,XDDS,1993,1,30,15,28,-69.1999969,-65.5,0,NaN,0.2946449,0.042992,NaN,NaN,NaN,NaN,1.2773029,1.2444408,1.1130309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4942
NO00-00172,0,XDDS,1993,1,30,17,25,-69.5,-65.3700027,0,NaN,0.414287,0.0694577,NaN,NaN,NaN,NaN,1.165787,1.1018795,1.0177503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4943
NO00-00173,0,XDDS,1993,1,30,23,3,-69.8000031,-65.2399979,0,NaN,0.2722582,0.0358716,NaN,NaN,NaN,NaN,1.3162537,1.2668264,1.1519094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4944
NO00-00174,0,XDDS,1993,1,31,8,55,-71.3799973,-65.8499985,0,NaN,0.3929271,0.0508009,NaN,NaN,NaN,NaN,1.1414114,1.0732274,1.0096188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4945
NO00-00175,0,XDDS,1993,1,31,14,24,-71.0800018,-65.9800034,0,NaN,0.3139776,0.0578883,NaN,NaN,NaN,NaN,1.2122258,1.166123,1.0308822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4946
NO00-00176,0,XDDS,1993,1,31,16,33,-70.7799988,-66.1100006,0,NaN,0.4917717,0.0523236,NaN,NaN,NaN,NaN,1.2987324,1.2371354,1.1599753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4947
NO00-00177,0,XDDS,1993,2,1,13,13,-69.8700027,-66.5100021,0,NaN,0.4207959,0.0643631,NaN,NaN,NaN,NaN,1.1558255,1.0453942,0.9582848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4948
NO00-00178,0,XDDS,1993,2,1,15,16,-69.5500031,-66.6299973,0,NaN,0.574,0.0593816,NaN,NaN,NaN,NaN,0.8037745,0.7268899,0.6687577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4949
NO00-00179,0,XDDS,1993,2,1,20,10,-69.2399979,-66.7600021,0,NaN,0.634,0.0597601,NaN,NaN,NaN,NaN,1.0950091,1.0006237,0.9381465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4950
NO00-00180,0,XDDS,1993,2,2,0,9,-68.9300003,-66.8899994,0,NaN,0.44,0.0486087,NaN,NaN,NaN,NaN,0.7881789,0.7423967,0.6656081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4951
NO00-00181,0,XDDS,1993,2,2,16,7,-73.0299988,-66.4400024,0,NaN,0.4215989,0.0597029,NaN,NaN,NaN,NaN,1.1673423,1.1021231,1.0297881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4952
NO00-00182,0,XDDS,1993,2,3,9,9,-70.5899963,-67.5100021,0,NaN,0.6824042,0.062758,NaN,NaN,NaN,NaN,0.7583515,0.6868431,0.6736525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4953
NO00-00183,0,XDDS,1993,2,3,13,52,-69.9400024,-67.7699966,0,NaN,0.501,0.0525868,NaN,NaN,NaN,NaN,0.7227615,0.6881118,0.6523573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4954
NO00-00184,0,XDDS,1993,2,4,17,22,-67.5800018,-66.2200012,0,NaN,13.99189,0.505453,NaN,NaN,NaN,NaN,0.2717896,0.1951057,0.2300873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4955
NO00-00185,0,XDDS,1993,2,5,1,43,-67,-66.6299973,0,NaN,8.4598904,0.557273,NaN,NaN,NaN,NaN,0.2005781,0.1385914,0.1674197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4956
NO00-00186,0,XDDS,1993,2,5,12,31,-66.3799973,-66.3700027,0,NaN,0.297708,0.0560674,NaN,NaN,NaN,NaN,0.7307376,0.6823525,0.6100066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4957
NO00-00187,0,XDDS,1993,2,5,14,22,-66.0800018,-66.2399979,0,NaN,0.7502878,0.0529326,NaN,NaN,NaN,NaN,0.7889957,0.7219073,0.6572484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4958
NO00-00188,0,XDDS,1993,2,5,19,25,-65.6299973,-66.0699997,0,NaN,1.5494686,0.0726907,NaN,NaN,NaN,NaN,0.6205947,0.5247101,0.5119966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4959
NO00-00189,0,XDDS,1993,2,6,13,52,-65.0400009,-65.7699966,0,NaN,0.928,0.0748662,NaN,NaN,NaN,NaN,0.6029225,0.527148,0.5032313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4960
NO13-00190,13,Palmer,1993,2,6,20,1,-64.4000015,-64.9300003,0,NaN,0.972,0.077003,NaN,NaN,NaN,NaN,0.7106643,0.6364561,0.6095739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4961
NO13-00191,13,Palmer,1993,2,7,11,24,-64.1299973,-64.7699966,0,NaN,1.814,0.0724808,NaN,NaN,NaN,NaN,0.5710073,0.4966416,0.5032498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4962
NO13-00192,13,Palmer,1993,2,7,12,4,-64.1299973,-64.7799988,0,NaN,1.457,0.0820834,NaN,NaN,NaN,NaN,0.6062382,0.5479835,0.55679,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4963
NO13-00193,13,Palmer,1993,2,7,12,49,-64.1299973,-64.7900009,0,NaN,1.2920001,0.0859716,NaN,NaN,NaN,NaN,1.0081822,1.0040417,1.0368509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4964
NO13-00194,13,Palmer,1993,2,7,13,41,-64.0999985,-64.8000031,0,NaN,1.429,0.0904456,NaN,NaN,NaN,NaN,0.5699861,0.5173011,0.5572325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4965
NO13-00195,13,Palmer,1993,2,7,14,19,-64.0699997,-64.8099976,0,NaN,1.677,0.0957383,NaN,NaN,NaN,NaN,0.5760778,0.5176383,0.5462489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4966
NO13-00196,13,Palmer,1993,2,7,15,7,-64.0400009,-64.9800034,0,NaN,1.649,0.0947119,NaN,NaN,NaN,NaN,0.7130698,0.6485115,0.7011032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4967
NO13-00197,13,Palmer,1993,2,7,16,18,-64.0500031,-64.8099976,0,NaN,1.924,0.120519,NaN,NaN,NaN,NaN,0.69438,0.6479858,0.7091497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4968
NO13-00198,13,Palmer,1993,2,7,16,56,-64.0699997,-64.7900009,0,NaN,1.209,0.133369,NaN,NaN,NaN,NaN,0.9869271,0.9866507,1.0346109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20675,palmer_lter,4969
NO13-00199,13,Palmer,1993,2,15,18,3,-64.0350037,-64.8160019,0,NaN,1.9403,0.123835,NaN,NaN,NaN,NaN,0.4377662,0.3361129,0.4107579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16579,palmer_lter,5821
NO13-00200,13,Palmer,1993,2,15,18,25,-64.0500031,-64.8059998,0,NaN,3.0718,0.145089,NaN,NaN,NaN,NaN,0.4234276,0.3384708,0.4070884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16579,palmer_lter,5822
